"country_name","country_code","foreign_inv_inflows","exports_perc_gdp","inflation_perc","education_years","education_perc_gdp","gds_perc_gdp","gross_savings_perc_gdp","int_tourism_arrivals","int_tourism_receipts","perc_internet_users","access_to_electricity","agricultural_land","birth_rate","gne","mobile_subscriptions","infant_mort_rate","sex_ratio","greenhouse_gas_em","urban_pop_perc","hdi","hdi_cat"
"Latvia","LVA",160090702.160429,36.5849707727574,1.93887573855892,11,5.61846017837524,17.9355864398172,20.40061118028,848000,2.01e+08,21.94,100,25.6447355932265,8.7,110.139777182622,39.3219,10.2,1.052,13748.3487,67.85,0.866,"very high"
"Lebanon","LBN",1335970000,16.0986422831809,3.98347941855833,9,2.55271005630493,-0.0969797727902466,-4.23602590745359,956000,4.284e+09,7,99.9,60.2150537634409,19.071,118.845247991133,18.5334,15,1.05,17968.86134,86.24,0.744,"high"
"Lesotho","LSO",28390464.7236761,53.1704352759542,33.812578338126,7,10.1004495620728,-30.8112732629725,44.4981195681806,287000,1.4e+07,1.08394,3.53884363174438,75.8893280632411,30.935,158.203337695763,6.79629,76.5,1.03,2941.8226,20.597,0.527,"low"
"Liberia","LBR",2800000,42.3572707659115,14.1596470116325,6,1.70166003704071,37.6832470334412,-69.5344501744476,988000,5.9e+07,0.0327133,1.24338209629059,27.0971760797342,41.958,88.4198813376483,0.165304,111.1,1.054,2047.18953,45.017,0.48,"low"
"Libya","LBY",1.45e+08,44.7677994771644,-9.79764705882358,9,3.43646001815796,30.7396586190989,27.780947255113,135000,2.02e+08,2.24442,95.3718795776367,8.78070404764882,21.246,82.7771797631862,1.26557,22.7,1.062,63328.5875,76.629,0.724,"high"
"Lithuania","LTU",660790497.921648,47.403784740333,0.281506610345511,10,5.79253005981445,15.1259528391744,15.6719696013065,1428000,5.56e+08,17.69,100,46.0274409700064,8.6,105.683058180106,47.7701,7.9,1.057,21963.75,66.828,0.882,"very high"
"Luxembourg","LUX",4243174364.5005,141.96461158688,2.07408613571644,12,4.09041023254395,44.7799299222852,29.896229339006,885000,2.497e+09,39.84,100,52.6748971193416,12,74.9139250896334,106.597,3.5,1.049,11557.2574,85.299,0.916,"very high"
"Madagascar","MDG",14661798.0720596,21.8155744053565,16.4985255315846,5,2.23179006576538,4.41970001231018,5.78823424733903,62000,1.09e+08,0.33972,14.48561668396,70.232486157444,39.893,106.550543128584,0.972317,62.8,1.02,84561.656,27.663,0.528,"low"
"Malawi","MWI",5899999.35886242,15.8606371712111,14.7446346101603,8,3.53979992866516,2.12403293573712,5.46251133273925,383000,4.5e+07,0.215095,5.55880260467529,51.2303775986423,43.446,110.179563445695,0.734587,84.3,1.02,14272.7598,14.786,0.483,"low"
"Malaysia","MYS",3192894736.8421,108.305302795051,1.80787246281537,6,7.65792989730835,42.0319769945174,32.7350846657081,13292000,8.084e+09,32.3382,99.2311859130859,21.4198752092528,20.066,82.745366154071,37.3961,7.6,1.06,199983.481,63.856,0.81,"very high"
"Maldives","MDV",24718599.7690471,78.3552662834339,8.03279662527486,7,5.79186010360718,40.7525298113925,24.263280742439,485000,3.37e+08,5.34777,88.4616622924805,40,19.823,92.8104264652319,14.2424,25.4,1.057,406.432042,30.042,0.74,"high"
"Mali","MLI",-12312977.4012381,28.0874538136608,5.03282275711195,9,2.8962299823761,14.0913818417446,11.6786110876359,96000,1.05e+08,0.227046,13.1761312484741,32.5228038256337,48.767,101.654383741172,0.395751,96,1.05,79829.518,29.806,0.434,"low"
"Malta","MLT",-497796507.906789,113.402295694212,2.1884904806055,11,4.14625978469849,20.2569152068457,20.4246253627481,1134000,7.57e+08,28.92,100,31.25,9.9,97.1015727053311,69.4373,6.3,1.06,2551.86278,92.905,0.895,"very high"
"Marshall Islands","MHL",839000,27.3764936821666,8.05031446540872,9,8.20897960662842,-37.6430424852623,32.9307005112317,6000,3400000,2.33544,71.5904693603516,66.6666666666667,35,154.957759867988,1.05404,33,1.04,1806.9992,69.618,0.704,"high"
"Mauritania","MRT",67340352.3234,24.7736084028423,3.89570525758491,9,2.27714991569519,2.30548733436202,36.6870078203028,60000,5e+07,0.363229,21.6172542572021,38.4806442223731,37.824,107.238312587412,8.89954,68.8,1.05,10019.5833,39.48,0.546,"low"
"Mauritius","MUS",32073116.0847955,61.6083500282148,6.41933372221149,6,3.06089997291565,25.4455868784874,27.6085488329353,682000,8.29e+08,10.2526,99.4,49.2610837438424,16.6,96.6063296337554,28.9173,14.4,1.042,143812.573,42.447,0.804,"very high"
"Mexico","MEX",24055125415,22.5524898738313,5.03072733151299,11,4.45495986938477,19.9603092724056,19.5646364010841,19667000,9.547e+09,11.9,97.897085,54.8110805319067,23.009,100.745465806282,25.4987,21.8,1.05,567679.66,75.365,0.779,"high"
"Micronesia, Fed. Sts.","FSM",0,18.082841134567,-0.111442426432946,8,12.407919883728,-8.35356084580785,-20.6521081728187,19100,16800000,5.5701,50.2514343261719,32.1428571428571,28.502,112.256739388482,0.0934317,39.8,1.07,24853.8734,22.33,0.62,"medium"
"Moldova","MDA",84050000,52.4638965185895,5.30124390261596,9,5.4979100227356,-3.25154999645768,21.2666460304902,69000,7.2e+07,3.78724,99,77.0681265206813,10.494,124.911732464356,8.09493,21.5,1.063,11279.53115,43.789,0.75,"high"
"Mongolia","MNG",77751000,50.7266159784407,0.917074687184283,9,7.21078014373779,6.75620407650183,16.2829130459961,229000,1.43e+08,2.03957,72.8867111206055,83.4824532042535,18.969,117.885503518722,8.84061,43.7,1.03,50488.318,59.304,0.737,"high"
"Montenegro","MNE",975271781.796614,35.3561171254814,8.75872769588797,9,5.25871992111206,-5.75607948819167,-8.27972856225194,136000,8.59e+08,25.3501,99.830220713073,38.1412639405204,13.511,124.517165765062,78.6445,11.6,1.098,46983.92434,60.568,0.829,"very high"
"Morocco","MAR",480355698.049863,28.9176142561292,2.79561966936937,9,5.34215021133423,24.5127708145771,30.8547806957002,4453000,3.157e+09,2.37325,73.669792175293,67.8534617969975,21.727,102.69885789226,21.0447,38.4,1.062,53925.24019,53.99,0.686,"medium"
"Mozambique","MOZ",347252830.6,21.2897255567601,6.42755278070085,7,3.34514999389648,8.30925608409851,8.60767812347211,541000,6.5e+07,0.259613,8.48530292510986,61.9293471349729,44.375,128.092001687185,1.35769,100.3,1.013,248706.421,29.457,0.456,"low"
"Myanmar","MMR",150511225.813866,0.285754172162196,57.0745112621703,5,2.08768010139465,17.4185948566579,18.3494320395115,487000,1.36e+08,0.000426494,47,16.7166508553417,24.089,98.2163689558287,0.100587,61.9,1.03,226294.68,27.391,0.583,"medium"
"Namibia","NAM",147535758.471973,47.2050547619328,4.13663213144747,7,6.89919996261597,14.8227832499846,26.8546007578933,757000,2.51e+08,2.6337,37.0144424438477,47.1522792697591,29.71,104.182840372099,8.10144,43.6,1.008,29497.365,33.766,0.646,"medium"
"Nepal","NPL",-5952541.12704632,17.7371295242283,3.02939948714895,10,3.15283989906311,9.48966624804381,25.1314836229456,275000,1.34e+08,0.312956,35.281867980957,29.5849319846529,29.236,110.756544925051,0.0884952,54.3,1.071,28915.419,14.24,0.602,"medium"
"Netherlands","NLD",25485041348.3329,60.148422487264,3.28753104712768,13,4.80590009689331,27.8480734809044,26.1919774245593,9595000,1.1745e+10,61.29,100,57.7310426540284,12.5,93.1605529026993,75.107,4.9,1.058,218276.476,79.113,0.944,"very high"
"New Zealand","NZL",2848556986.63852,32.8470717038637,2.6770925771161,10,6.40699005126953,25.7832091788047,20.8537991470706,2026000,3.159e+09,59.0808,100,45.9496411074399,13.67,96.9633306455789,61.7934,5.8,1.047,77305.4713,86.161,0.931,"very high"
"Nicaragua","NIC",203900000,18.8471358845682,3.75017465778469,6,2.39101004600525,2.40057874644979,8.61012646034671,472000,1.35e+08,1.71473,74.1853561401367,43.8590659797241,26.04,120.031733479394,4.54557,28.5,1.05,14719.832,55.484,0.66,"medium"
"Niger","NER",7827441.93508379,11.9188080483468,2.62886597938136,5,2.40162992477417,7.62923333372554,14.5934126744393,39000,20200000,0.127152,8.9560489654541,29.9992105470909,52.915,106.99678858836,0.472035,90.1,1.05,9326.6288,16.255,0.394,"low"
"Nigeria","NGA",1874070753.14014,23.2397194017019,12.8765792031099,9,4.09033012390137,34.0267796335688,29.1159925901111,2046000,2.56e+08,0.320462,44.6141128540039,77.5168264215993,42.989,93.5557297855968,1.22014,104,1.059,295068.358,36.508,0.539,"low"
"North Macedonia","MKD",114193471.4194,26.3008496370576,2.31459794083216,9,3.30014991760254,1.89882473963671,13.0709619045615,123000,5.5e+07,17.33,99.2,52.4577270939835,12.406,118.931398671983,17.8311,12.9,1.054,11250.99586,58.13,0.774,"high"
"Norway","NOR",3011752930.34115,40.3731263925136,1.28672528415185,10,7.43729019165039,33.6148148717574,32.7188589744169,3111000,2.581e+09,72.84,100,2.86383909043677,12.2,86.8641521665879,83.3696,3.7,1.051,69689.527,76.733,0.957,"very high"
"Oman","OMN",109232769.830949,58.485930492116,-0.279578822571303,10,4.32506990432739,40.1884512479696,27.4445642209855,891000,5.39e+08,6.8734,100,4.11437810796142,22.747,78.8160975211251,19.8299,12.5,1.05,43297.5065,71.529,0.813,"very high"
"Pakistan","PAK",8.26e+08,13.7760034500215,3.29034472613156,12,1.76759004592896,16.0335360952609,21.3260719484757,498000,5.62e+08,2.57743,70.4791564941406,47.8466168534662,33.376,100.081799815427,1.13577,80.7,1.096,256954.135,33.38,0.557,"medium"
"Palau","PLW",1901014.5644,45.7533754654996,-1.30123617436564,12,7.52929019927979,6.06218125321274,25.9876990206864,59000,4e+07,20.2439,98.9165073295092,10.8695652173913,13,135.52684154455,12.5172,24.4,1.173,11279.53115,69.847,0.826,"very high"
"Panama","PAN",247100000,57.6398121134616,1.00583090379042,11,4.19163990020752,18.8934073792789,19.5532438566344,534000,7.1e+08,8.51808,82.8730773925781,30.1022336404107,22.832,104.91489490662,16.6978,20.9,1.05,10475.8582,62.794,0.815,"very high"
"Papua New Guinea","PNG",20160425.6683546,60.9158105615375,11.7994470972606,6,1.96493005752563,24.1044940157007,22.940723795216,54000,3e+06,1.32166,12.8877000808716,2.20818796095924,33.31,97.0874891682039,0.245957,51.7,1.08,84384.8163,13.164,0.555,"medium"
"Paraguay","PRY",90400000,47.4750765387374,10.5102420856612,9,3.40773010253906,33.6082881337637,26.9082042568187,250000,7.6e+07,1.79497,91.666443,49.2851749307828,25.534,84.4914125705748,30.1343,26.7,1.05,83003.028,56.6,0.728,"high"
"Peru","PER",2155836814.73346,17.2748078529874,0.193135003853741,12,2.82056999206543,17.2685802658142,16.951753375854,1064000,8.36e+08,8.96695,74.382688,17.77734375,22.65,100.699565625795,8.5124,25.5,1.05,51029.146,73.85,0.777,"high"
"Philippines","PHL",1.769e+09,40.0056799440289,2.72277227722769,10,2.89222002029419,16.6256929312538,35.2688416942406,1933000,2.018e+09,4.33228,76.9507751464844,37.3444679209847,28.89,103.833444205721,18.9061,27.8,1.06,138051.043,45.965,0.718,"high"
"Poland","POL",4.091e+09,28.7131224037015,1.90528215048054,10,5.39797019958496,14.8480572853952,15.5115868478012,13980000,4.971e+09,21.15,100,55.1732018675112,9.3,103.561130440992,36.1106,7.3,1.056,375643.178,61.787,0.88,"very high"
"Portugal","PRT",587893729.66415,27.0733622325977,3.60034658290911,12,5.25871992111206,17.7427945455409,17.3691751685405,5560000,6.643e+09,19.37,100,42.3794532317282,11,108.161534951782,83.4779,4.7,1.06,88319.252,55.666,0.864,"very high"
"Qatar","QAT",623920000,60.3427728278758,0.239999999999965,9,3.84656000137329,64.8629476193179,60.3291670624751,1699500,2.85e+08,10.2261,100,5.55555555555556,18.11,67.7841779694682,41.6159,10,1.048,46983.92434,96.692,0.848,"very high"
"Romania","ROU",1.144e+09,24.0130293587441,22.5398862605386,10,3.5041298866272,16.4885090118637,18.8213473959342,4794000,4e+08,6.58,100,64.4625222952103,9.7,105.684189096449,23.3859,17.1,1.058,135160.393,52.78,0.828,"very high"
"Russian Federation","RUS",3473830000,35.2125940630626,15.7887307914462,11,3.83502006530762,30.8979271501777,28.774776224551,23309000,5.278e+09,4.12827,100,13.2257977869402,9.8,89.1316190388255,12.1259,14.8,1.062,2984844.66,73.341,0.824,"very high"
"Rwanda","RWA",1500000,6.23987450268694,1.99258542453993,6,3.48989009857178,-2.57233109546913,13.4723204957772,507000,3.1e+07,0.292785,6.76723527908325,74.2197000405351,38.406,115.190118584688,0.977696,91.9,1.01,4806.285,16.777,0.543,"low"
"Samoa","WSM",1599402.8896,33.4331037713525,8.05031446540872,8,3.84138989448547,-20.8561928512053,-4.49015309562169,89000,4.5e+07,2.24483,89.5121841430664,16.6077738515901,30.01,124.517165765062,1.53055,16.7,1.08,314.98397,21.941,0.715,"high"
"Sao Tome and Principe","STP",3600000,21.8155744053565,10.128724672229,6,2.72058010101318,0.0889646285166196,11.1702578946148,9200,6900000,7.58067,53.1661796569824,53.125,39.545,104.183212838257,1.34286,50.2,1.03,190.503443,55.555,0.625,"medium"
"Saudi Arabia","SAU",-614133333.333333,40.9487917016753,0.247186514299252,9,7.63688993453979,36.9981559874451,29.2703171196433,7511000,6.486e+09,6.38471,100,80.8456102972987,25.398,82.6951953344094,22.9667,16.7,1.03,336300.494,80.304,0.854,"very high"
"Senegal","SEN",82692671.5664976,28.5488709898407,2.33730187454302,6,2.6793200969696,6.75965213130569,10.7383934397109,769000,2.1e+08,1.00645,36.8,45.4474627330806,38.834,110.416368725945,5.38181,62.2,1.036,55038.558,40.607,0.512,"low"
"Serbia","SRB",4055798181.80088,20.0941937439442,19.4908321579689,8,4.44199991226196,2.25500298261141,9.15302498470756,312000,7.7e+07,23.5,100,41.2028366985622,10.4,116.677491500895,51.1718,9.9,1.062,300362.201,53.215,0.806,"very high"
"Seychelles","SYC",47717748.0672259,77.8664006906655,0.174999999999919,10,5.19332981109619,26.4109721640854,18.6059862013258,132000,2.47e+08,14.3042,96.1,8.69565217391304,17.7,101.208560066974,53.2024,11.8,1.06,680.722274,50.876,0.796,"high"
"Sierra Leone","SLE",10413409.4634409,8.54942489403508,8.20461492682667,9,3.54527997970581,-8.47135813258815,2.4692695090715,28400,3.8e+07,0.176199,16.8,44.7503474386949,43.402,120.143072606225,1.34924,134.1,1.018,22463.6343,36.109,0.452,"low"
"Singapore","SGP",6157194143.82425,184.086118066532,-0.391676866585079,6,3.87853002548218,41.9771862199989,38.4280104401186,5855000,4.458e+09,47,100,1.77777784842033,11.4,83.0964265733886,80.7179,2.6,1.073,44836.6314,100,0.938,"very high"
"Slovak Republic","SVK",4212437461.03101,56.9704951847734,3.12714222984604,10,4.24539995193481,23.652277689227,23.9723261658586,1399000,7.42e+08,40.14,100,46.5072765072765,9.5,106.432896234881,54.1355,7.6,1.05,49587.27692,56.013,0.86,"very high"
"Slovenia","SVN",1849800000,52.3211874668638,7.48077770703756,9,5.67286014556885,26.4356820985013,25.8044655704805,1302000,1.152e+09,27.8389,100,25.0744786494538,8.8,99.0089056192901,83.8958,4.1,1.059,22342.2576,50.857,0.917,"very high"
"Solomon Islands","SLB",145800.744935118,19.2310889443059,10.9296341872692,9,8.80091953277588,-20.8561928512053,-20.6521081728187,5600,8e+05,0.50192,10.6215658187866,2.82243658449446,35.079,125.822942643392,0.229427,24.8,1.07,4329.7699,16.597,0.567,"medium"
"South Africa","ZAF",1479804588.75227,31.7808365475061,9.49470667101602,9,5.06621980667114,20.4156859845638,17.5186521688052,6430000,3.695e+09,6.71032,77.1,80.8085137953491,22.692,95.8622814259837,29.6896,46.7,1.031,434071.075,57.898,0.709,"high"
"South Sudan","SSD",1.61e+08,66.0270601078604,1.16962180301104,8,1.02450001239777,48.6900369957523,6.17684681242853,69000,2.2e+07,3.82997,1.5,20.4545454545455,41.904,65.2121767748046,15.7756,99.2,1.04,516953.93,16.761,0.433,"low"
"Spain","ESP",39359708554.1526,26.553994919632,3.06576537186607,10,4.13457012176514,24.6930166285995,22.9613269289659,50331000,3.413e+10,20.39,100,58.9511862776531,10.1,101.991189403804,79.9889,4.1,1.064,397417.357,76.533,0.904,"very high"
"Sri Lanka","LKA",196500000,34.9133301978336,9.5510316700725,9,1.71774005889893,16.0097234944386,21.3112687900827,393000,5.94e+08,1.05042,80.7,37.5697655876256,18.535,107.279327226695,4.88605,13.4,1.045,23464.8878,18.349,0.782,"high"
"St. Lucia","LCA",51935414.8148148,52.988670882655,-0.255536626916517,10,3.43646001815796,0.898727799248485,25.2468326916818,253000,2.1e+08,14.6418,90.3943557739258,21.4754104614257,16.58,126.63378150953,8.97975,15.7,1.03,412.31398,26.329,0.759,"high"
"St. Vincent and the Grenadines","VCT",34048225.9259259,38.6055869634579,1.85550399046653,12,7.80199003219604,20.4156859845638,17.3691751685405,78000,9.1e+07,5.54959,82.5269546508789,25.6410256410256,18.965,88.3950754718669,9.2343,19.1,1.03,234.306635,45.914,0.738,"high"
"Sudan","SDN",713180000,13.9789993078504,8.33381706000707,6,1.42644000053406,16.6085467728163,16.9948124695465,52000,1.08e+08,0.439478,34.1913795471191,63.5778091208275,38.88,109.814506373309,0.539027,62.7,1.04,516953.93,32.601,0.51,"low"
"Suriname","SUR",-73600000,56.9086409568983,15.5273989185702,6,3.84138989448547,48.9585481542586,52.0975510414519,60000,1.7e+07,4.16157,95.3999633789063,0.474358974358974,23.091,95.3495566096102,22.471,25.7,1.08,3139.5893,66.591,0.738,"high"
"Sweden","SWE",18381645407.9827,41.2470904455775,2.15848213589263,10,6.92434978485107,27.4149301706939,26.4351233350911,4276000,5.671e+09,70.57,100,7.72530096992738,10.7,94.7244698145275,89.1073,3.3,1.061,78855.443,84.133,0.945,"very high"
"Switzerland","CHE",8258050580.1782,48.936987226415,0.642708441925624,11,5.31429004669189,30.0860851689263,31.2796949333632,6868000,9.117e+09,61.4,100,39.4590359614166,9.9,93.2790599441144,79.446,4.6,1.052,52997.4193,73.401,0.955,"very high"
"Syrian Arab Republic","SYR",1.15e+08,38.0720076501651,-0.130505282417403,9,5.04693984985352,28.1839019422186,26.1173885520744,2661000,9.7e+08,2.0931,86.6,74.8666884318207,30.797,92.137291935765,2.34129,18.3,1.05,66236.358,52.682,0.567,"medium"
"Tajikistan","TJK",36066400,62.8092317719906,12.2499847774476,9,2.77578997612,6.54945634462125,18.38345322875,325000,5e+06,0.0554628,99,32.6593312374964,29.721,102.74626255444,0.205388,58.5,1.07,10320.5883,26.505,0.668,"medium"
"Tanzania","TZA",395567134,14.2767316009244,5.31783366118202,7,3.56122994422913,19.145576566308,20.5483302955976,550000,6.39e+08,0.222484,11.0999021530151,38.6091668548205,41.718,98.9362998437858,1.71745,69.9,1.03,183662.081,23.044,0.529,"low"
"Thailand","THA",3341612007.23692,60.6457526009701,0.697308976625474,9,3.86491990089417,31.1701306404039,28.1038907923515,10873000,1.0388e+10,7.53125,90.2867889404297,38.5386286676193,13.751,91.5740631290538,27.2361,17,1.062,322454.08,33.734,0.777,"high"
"Timor-Leste","TLS",908000,7.80428878984862,3.23751394003325,6,8.6705904006958,-136.87293792819,372.988127375524,36000,1.4e+07,0,24.1006832122803,24.3443174176194,38.749,264.782066075336,2.64659,77.1,1.05,804.05067,24.979,0.606,"medium"
"Togo","TGO",57806307.3736271,30.2727543774742,3.05981857535875,10,3.48744988441467,12.0558228790017,16.1719627434315,58000,1.6e+07,1,21.4911155700684,64.4419930134216,39.805,104.925677324975,3.17755,70.8,1.018,20990.3645,33.809,0.515,"low"
"Tonga","TON",4692076.7678,18.2563113050051,10.3590607918507,6,3.79232001304626,-14.0157608865611,19.299590120956,37000,5900000,2.9073,86.892204284668,41.6666666666667,28.404,139.02721611846,3.38713,15,1.05,150.112185,23.069,0.725,"high"
"Trinidad and Tobago","TTO",1007800000,57.920649395746,4.15005861664714,6,3.54300999641418,25.0266591450876,26.4351233350911,384000,4.02e+08,21.9987,96.8345718383789,11.6959064327485,14.815,93.4962376836044,20.5739,24.6,1.038,38415.06456,55.53,0.796,"high"
"Tunisia","TUN",790302916.627593,40.7845866741233,2.72103284850454,9,5.79003000259399,20.0386609688342,20.3850463166002,5064000,1.831e+09,5.25289,97.8,62.8411431513903,16.672,103.771875968804,5.81825,22,1.083,31568.3504065,64.202,0.74,"high"
"Turkey","TUR",1.082e+09,25.1051190141684,44.9641209479849,8,2.74893999099731,23.3354335379557,22.4526000075825,12790000,1.1901e+10,11.38,100,53.5270194768915,20.764,97.7721560048945,35.8017,27.5,1.05,310061.148,65.974,0.82,"very high"
"Turkmenistan","TKM",2.76e+08,35.4111405835544,-0.130505282417403,12,3.04924988746643,41.3769717064545,32.7350846657081,10800,9.1e+07,0.302132,99.6550445556641,75.2239695273764,23.106,86.1827099911583,0.177288,51.9,1.046,70833.489,46.362,0.715,"high"
"Uganda","UGA",184648059.1975,11.2132791665583,-0.287508511765176,7,4.95237016677856,5.75608464352781,16.6158326791201,254000,1.94e+08,0.384094,7.8,64.1209148691257,48.04,114.461338160852,1.56278,79.5,1.03,59822.889,15.626,0.544,"low"
"Ukraine","UKR",6.93e+08,52.1623298905093,0.757420846392867,10,5.43863010406494,25.834478478656,28.941792809965,10517000,1.001e+09,1.87389,99.885561701316,71.4537232022646,8.1,97.6612438494614,7.6964,14.3,1.064,462724.218,67.283,0.779,"high"
"United Arab Emirates","ARE",95300000,49.5033473840813,12.250420244814,6,4.08121013641357,28.4808180510786,27.4445642209855,5445000,1.332e+09,28.3165,100,8.03998873556744,15.514,94.0648635011158,69.7967,9.1,1.045,126800.2057,81.067,0.89,"very high"
"United Kingdom","GBR",89760582753.2235,24.1114361570333,1.52040245947458,11,4.63886976242065,15.8105864181199,16.0884795251044,22307000,2.2874e+10,56.48,100,70.1690571652957,11.3,102.575757957536,82.9784,5.4,1.051,661572.36,79.047,0.932,"very high"
"United States","USA",1.11055e+11,9.13224881991615,1.58603162650603,12,4.93104982376099,17.8183740434422,18.4123339646857,43581000,9.816e+10,58.7854,100,45.0848730397122,14,103.889764500606,49.3596,6.9,1.048,6981786.8,79.409,0.926,"very high"
"Uruguay","URY",179852187.798716,20.6216724888306,13.9724725913516,9,2.32220005989075,14.2871835950226,15.3845793426817,1258000,4.09e+08,11.4195,98.6551284790039,85.264541195292,15.853,98.785722351947,15.4396,14.1,1.05,30061.0899,92.569,0.817,"very high"
"Uzbekistan","UZB",65300000,30.9204450887224,14.8162400637478,12,6.09001016616821,24.0863600977155,29.0486634873665,332000,6.8e+07,1.08194,99.7,63.5778091208275,21.0713259939233,97.1136345333011,0.734926,47.4,1.064,176066.177,47.088,0.72,"high"
"Vanuatu","VUT",14162544.8083713,42.3111646102919,1.96356754199194,10,8.13175010681152,12.7622903728832,12.4331891325077,49000,7.2e+07,3.51004,25.8798389434814,14.6021328958162,33.144,106.781933083468,2.52682,23.6,1.07,443.53373,22.235,0.609,"medium"
"Venezuela, RB","VEN",7.61e+08,30.4335705492145,28.1874647092039,14,3.54300999641418,33.4503185019207,30.3216407326376,432000,4.84e+08,4.91045,99.8,24.420384331954,23.137,87.7085695509779,26.0629,17.4,1.05,232788.235,87.876,0.711,"high"
"Vietnam","VNM",1.4e+09,54.7391336889888,3.83082838168467,5,4.88674020767212,28.6741127590236,40.7688315608796,2628000,1.7e+09,1.855,89.1,30.4459829335051,16.82,104.546421732038,2.33323,21.7,1.081,187715.028,25.511,0.704,"high"
"West Bank and Gaza","PSE",9440000,13.437201192418,5.70951585976628,10,6.72547006607056,-23.2830867877833,12.4395192161106,33000,1.4e+07,3.10009,99.1832962036133,61.4617940199336,39.6,149.451600202486,7.44348,23.7,1.05,22463.6343,72.409,0.708,"high"
"Yemen, Rep.","YEM",114302000,30.2727543774742,12.2385339389711,9,5.15143013000488,11.7221479856248,16.8930542462986,98000,3.8e+07,0.518796,52.4788856506348,44.8055760743982,38.111,109.513874866579,2.63866,62.6,1.05,26580.1033,27.315,0.47,"low"
"Zambia","ZMB",298390000,27.1336783308698,22.2333446430947,7,2.46342992782593,36.0285815916928,31.433427558359,565000,6.4e+07,0.477751,17.4,30.4227928812602,44.935,93.8489337107039,1.26773,79.6,1.031,300362.201,35.475,0.584,"medium"
"Zimbabwe","ZWE",25900000,31.834798869349,3.03447888394065,7,1.54405999183655,1.86224743525679,-4.49015309562169,2041000,7.6e+07,1.1,34.2,39.9896600749645,32.274,103.137752249391,2.83395,50.8,1.021,50281.895,34.585,0.571,"medium"
